X_scan,Y_scan,X_acc,Y_acc,Radius,Mean,StdDev,Prominence_min,Prominence_pseudo
8,3,236.3177,334.4532,3,47.3333,1.6930,3,38
8,3,174.3474,216.2404,3,11.8889,1.6930,3,9
8,3,331.4734,204.4863,3,126.3333,1.6930,3,109
8,3,181.3192,308.1371,3,84.0000,1.6930,3,61
8,3,339.3551,295.4845,3,100.4444,1.6930,3,84
8,3,250.0163,164.1902,3,9.2222,1.6930,3,6
8,3,264.4361,348.0373,3,117.8889,1.6930,3,83
8,3,152.1954,263.4935,3,65.8889,1.6930,3,49
8,3,361.0640,248.2761,3,102.4444,1.6930,3,74
8,3,302.0653,161.1500,3,17.1111,1.6930,3,12
8,3,211.2013,352.3830,3,108.3333,1.6930,3,81
8,3,317.1689,343.2123,3,70.6667,1.6930,3,50
8,3,150.2049,233.0874,3,7.2222,1.6930,3,5
8,3,154.1112,294.2437,3,91.1111,1.6930,3,61
8,3,341.4725,325.4451,3,44.5556,1.6930,3,37
8,3,359.1104,218.0124,3,62.6667,1.6930,3,44
8,3,183.4486,338.2210,3,38.8889,1.6930,3,30
8,3,329.2799,174.0616,3,12.7778,1.6930,3,9
8,3,292.0862,360.4141,3,37.6667,1.6930,3,29
8,3,239.1649,365.2640,3,42.0000,1.6930,3,34
8,3,363.4840,279.0315,3,28.3333,1.6930,3,22
8,3,356.1996,188.0800,3,37.3333,1.6930,3,26
8,3,156.2908,325.1932,3,71.1111,1.6930,3,54
8,3,366.4445,309.0851,3,48.8889,1.6930,3,38
8,3,267.0579,378.2060,3,45.6667,1.6930,3,33
8,3,386.3509,230.4923,3,38.4444,1.6930,3,33
8,3,214.2963,382.1206,3,30.0000,1.6930,3,22
8,3,186.4104,369.2347,3,25.1111,1.6930,3,21
8,3,389.2087,261.2450,3,38.4444,1.6930,3,26
8,3,319.1327,374.1653,3,36.6667,1.6930,3,26
8,3,344.1747,357.1590,3,25.8889,1.6930,3,18
8,3,130.1754,311.3024,3,78.5556,1.6930,3,53
8,3,383.3372,201.0274,3,42.2222,1.6930,3,32
8,3,159.2720,355.3728,3,36.1111,1.6930,3,28
8,3,241.5068,395.2052,3,31.2222,1.6930,3,21
8,3,369.3330,339.4102,3,28.0000,1.6930,3,21
8,3,294.3270,390.4393,3,40.6667,1.6930,3,33
8,3,391.4216,291.2231,3,27.4444,1.6930,3,22
8,3,131.3859,342.2734,3,76.7778,1.6930,3,53
8,3,269.0524,408.4098,3,40.3333,1.6930,3,29
8,3,394.1903,322.0597,3,32.7778,1.6930,3,24
8,3,189.5534,398.5053,3,38.7778,1.6930,3,26
8,3,414.4101,244.2109,3,33.6667,1.6930,3,26
8,3,347.1372,388.0401,3,33.3333,1.6930,3,22
8,3,410.3880,213.2971,3,9.5556,1.6930,3,10
8,3,216.4585,412.4336,3,25.5556,1.6930,3,21
8,3,416.0651,274.1631,3,37.8889,1.6930,3,25
8,3,161.2373,386.2239,3,35.7778,1.6930,3,24
8,3,322.1452,404.1672,3,11.3333,1.6930,3,8
8,3,372.1533,369.3382,3,19.6667,1.6930,3,14
8,3,134.2015,372.4083,3,46.6667,1.6930,3,31
8,3,396.3671,352.4207,3,24.7778,1.6930,3,20
8,3,419.0823,305.1735,3,44.2222,1.6930,3,29
8,3,243.2600,426.3836,3,20.0000,1.6930,3,16
8,3,231.4914,87.1135,3,27.6667,1.6930,3,20
8,3,296.3457,422.3736,3,18.1111,1.6930,3,15
8,3,285.0387,83.1451,3,22.1111,1.6930,3,15
8,3,154.0106,108.2128,3,7.3333,1.6930,3,5
8,3,179.0443,92.1477,3,8.4444,1.6930,3,6
8,3,439.3238,257.1153,3,16.3333,1.6930,3,12
8,3,272.0948,438.2635,3,7.4444,1.6930,3,6
8,3,422.2682,335.2656,3,17.2222,1.6930,3,13
8,3,257.0611,71.0812,3,9.2222,1.6930,3,5
8,3,81.2024,195.2639,3,10.1111,1.6930,3,7
8,3,163.2774,417.0481,3,21.6667,1.6930,3,14
8,3,374.1971,400.2135,3,12.3333,1.6930,3,9
8,3,191.0986,430.3384,3,15.6667,1.6930,3,12
8,3,349.0890,417.3558,3,15.0000,1.6930,3,9
8,3,137.1994,403.0150,3,14.0000,1.6930,3,8
8,3,443.4348,287.4109,3,18.4444,1.6930,3,13
8,3,219.2736,443.0473,3,13.3333,1.6930,3,10
8,3,399.2442,383.2673,3,9.4444,1.6930,3,6
8,3,324.0270,435.1328,3,9.3333,1.6930,3,6
8,3,61.2020,274.1465,3,13.6667,1.6930,3,9
8,3,58.2237,243.2055,3,7.4444,1.6930,3,5
8,3,446.2485,318.1387,3,15.4444,1.6930,3,11
8,3,246.1437,456.3314,3,8.6667,1.6930,3,6
8,3,424.3072,365.2301,3,8.7778,1.6930,3,5
8,3,299.1689,452.3209,3,9.1111,1.6930,3,5
8,3,66.2302,336.0582,3,6.7778,1.6930,3,4
8,3,166.2823,447.0982,3,13.7778,1.6930,3,8
8,3,376.3910,432.1026,3,9.3333,1.6930,3,6
8,3,449.0088,348.1842,3,17.8889,1.6930,3,11
8,3,193.4744,461.1209,3,28.7778,1.6930,3,20
8,3,352.0159,448.2767,3,11.7778,1.6930,3,8
8,3,273.3337,470.1106,3,11.6667,1.6930,3,8
8,3,402.3336,414.0326,3,14.7778,1.6930,3,11
8,3,221.1605,474.2605,3,8.7778,1.6930,3,5
8,3,427.0932,396.3182,3,7.7778,1.6930,3,5
8,3,327.1624,466.0550,3,5.6667,1.6930,3,4
8,3,452.0577,379.0367,3,10.4444,1.6930,3,7
8,3,302.1187,483.2904,3,8.5556,1.6930,3,6
8,3,249.2075,487.3063,3,11.7778,1.6930,3,8
8,3,404.2641,443.2319,3,9.8889,1.6930,3,6
8,3,380.0884,462.1053,3,8.1111,1.6930,3,6
8,3,429.2038,426.4983,3,12.3333,1.6930,3,10
8,3,354.1270,479.1055,3,17.3333,1.6930,3,11
8,3,276.3439,500.1524,3,11.6667,1.6930,3,7
8,3,329.2007,496.1311,3,9.2222,1.6930,3,5
9,3,256.1883,256.1329,3,197.0000,1.6853,3,190
9,3,281.4774,239.0986,3,160.1111,1.6853,3,125
9,3,229.4119,242.2557,3,184.6667,1.6853,3,141
9,3,284.1596,268.4210,3,198.6667,1.6853,3,158
9,3,231.4505,273.5129,3,135.0000,1.6853,3,102
9,3,254.4428,225.2971,3,82.7778,1.6853,3,68
9,3,259.3961,287.0022,3,155.4444,1.6853,3,113
9,3,203.4789,260.0312,3,210.7778,1.6853,3,171
9,3,308.3762,252.1576,3,198.4444,1.6853,3,155
9,3,279.3838,209.0885,3,207.8889,1.6853,3,161
9,3,227.3726,212.3324,3,69.1111,1.6853,3,56
9,3,287.0719,299.3269,3,180.4444,1.6853,3,135
9,3,233.4896,305.1836,3,204.7778,1.6853,3,166
9,3,262.2573,316.4228,3,90.8889,1.6853,3,73
9,3,202.4836,229.2237,3,78.6667,1.6853,3,64
9,3,206.3584,290.3899,3,99.2222,1.6853,3,81
9,3,311.4864,282.2902,3,86.1111,1.6853,3,73
9,3,252.1664,195.1943,3,27.5556,1.6853,3,21
9,3,307.0705,222.0283,3,174.0000,1.6853,3,125
9,3,177.2121,246.2556,3,85.3333,1.6853,3,63
9,3,179.1461,277.2763,3,88.4444,1.6853,3,62
9,3,199.2357,198.3631,3,10.7778,1.6853,3,8
9,3,304.1642,192.1719,3,80.4444,1.6853,3,56
9,3,224.2418,181.3184,3,9.1111,1.6853,3,7
9,3,336.3250,265.2527,3,67.4444,1.6853,3,54
9,3,314.2400,312.3382,3,74.4444,1.6853,3,57
9,3,277.0712,178.1177,3,12.8889,1.6853,3,11
9,3,289.5103,330.1203,3,79.8889,1.6853,3,53
9,3,209.0468,322.0306,3,68.3333,1.6853,3,48
9,3,334.3537,234.5310,3,134.3333,1.6853,3,99
9,3,236.3123,334.4476,3,47.3333,1.6853,3,38
9,3,174.3452,216.2374,3,11.8889,1.6853,3,9
9,3,331.4716,204.4864,3,126.3333,1.6853,3,109
9,3,181.3161,308.1369,3,84.2222,1.6853,3,61
9,3,339.3546,295.4843,3,100.4444,1.6853,3,84
9,3,250.0076,164.1851,3,9.2222,1.6853,3,6
9,3,264.4371,348.0365,3,117.8889,1.6853,3,83
9,3,152.1975,263.4935,3,65.8889,1.6853,3,49
9,3,361.0675,248.2759,3,102.4444,1.6853,3,74
9,3,302.0571,161.1630,3,17.1111,1.6853,3,12
9,3,211.2018,352.3830,3,108.3333,1.6853,3,81
9,3,317.1730,343.2031,3,70.8889,1.6853,3,51
9,3,150.1929,233.0734,3,7.2222,1.6853,3,5
9,3,154.1086,294.2430,3,91.1111,1.6853,3,61
9,3,341.4679,325.4426,3,44.5556,1.6853,3,37
9,3,359.1098,218.0141,3,62.6667,1.6853,3,44
9,3,183.4533,338.2098,3,39.0000,1.6853,3,30
9,3,329.2778,174.0519,3,12.8889,1.6853,3,9
9,3,292.0818,360.4149,3,37.7778,1.6853,3,29
9,3,239.1647,365.2663,3,42.1111,1.6853,3,34
9,3,363.4849,279.0348,3,28.3333,1.6853,3,22
9,3,356.1971,188.0820,3,37.4444,1.6853,3,26
9,3,156.2923,325.1933,3,71.2222,1.6853,3,54
9,3,366.4383,309.0837,3,49.0000,1.6853,3,38
9,3,267.0598,378.1967,3,45.6667,1.6853,3,33
9,3,386.3498,230.4923,3,38.4444,1.6853,3,32
9,3,214.2927,382.1322,3,30.0000,1.6853,3,22
9,3,186.4079,369.2384,3,25.1111,1.6853,3,21
9,3,389.2083,261.2415,3,38.4444,1.6853,3,27
9,3,319.1310,374.1635,3,36.7778,1.6853,3,26
9,3,344.1781,357.1573,3,25.8889,1.6853,3,18
9,3,130.1802,311.3028,3,78.5556,1.6853,3,53
9,3,383.3396,201.0283,3,42.2222,1.6853,3,31
9,3,159.2691,355.3730,3,36.1111,1.6853,3,28
9,3,241.5051,395.2012,3,31.2222,1.6853,3,21
9,3,369.3347,339.4115,3,28.2222,1.6853,3,21
9,3,294.3270,390.4393,3,40.6667,1.6853,3,33
9,3,391.4263,291.2225,3,27.4444,1.6853,3,22
9,3,131.3855,342.2757,3,76.7778,1.6853,3,53
9,3,269.0521,408.4125,3,40.3333,1.6853,3,29
9,3,394.1929,322.0638,3,32.7778,1.6853,3,25
9,3,189.5479,398.5000,3,38.7778,1.6853,3,26
9,3,414.4038,244.2055,3,33.6667,1.6853,3,26
9,3,347.1435,388.0455,3,33.3333,1.6853,3,22
9,3,410.3786,213.2880,3,9.5556,1.6853,3,9
9,3,216.4454,412.4355,3,25.5556,1.6853,3,21
9,3,416.0650,274.1681,3,37.8889,1.6853,3,25
9,3,161.2394,386.2191,3,35.7778,1.6853,3,24
9,3,372.1462,369.3303,3,19.6667,1.6853,3,14
9,3,322.1806,404.1605,3,11.3333,1.6853,3,8
9,3,134.1984,372.4041,3,46.6667,1.6853,3,31
9,3,396.3573,352.4049,3,25.0000,1.6853,3,20
9,3,419.0778,305.1781,3,44.2222,1.6853,3,29
9,3,243.2651,426.3940,3,20.0000,1.6853,3,16
9,3,231.4818,87.1262,3,27.8889,1.6853,3,20
9,3,296.3321,422.3804,3,18.1111,1.6853,3,15
9,3,285.0459,83.1428,3,22.1111,1.6853,3,15
9,3,153.1995,108.1917,3,6.1111,1.6853,3,5
9,3,179.1430,92.2517,3,7.4444,1.6853,3,6
9,3,439.2864,257.1068,3,16.1111,1.6853,3,11
9,3,272.0687,438.2701,3,7.1111,1.6853,3,5
9,3,422.2484,335.2652,3,17.0000,1.6853,3,12
9,3,257.0022,71.2080,3,8.2222,1.6853,3,5
9,3,81.2169,195.2149,3,9.8889,1.6853,3,7
9,3,163.2746,417.0160,3,20.8889,1.6853,3,14
9,3,374.1860,400.2114,3,12.2222,1.6853,3,8
9,3,191.0986,430.3414,3,15.3333,1.6853,3,12
9,3,349.0844,417.3298,3,14.5556,1.6853,3,9
9,3,137.1607,403.0278,3,13.8889,1.6853,3,8
9,3,443.4379,287.4177,3,18.0000,1.6853,3,13
9,3,219.2571,443.0580,3,12.7778,1.6853,3,9
9,3,399.2140,383.2419,3,9.3333,1.6853,3,5
9,3,324.0221,435.1463,3,9.3333,1.6853,3,6
9,3,61.2526,274.1735,3,13.5556,1.6853,3,9
9,3,58.1441,243.1015,3,7.2222,1.6853,3,4
9,3,446.2215,318.1012,3,15.2222,1.6853,3,11
9,3,246.1347,456.3126,3,8.5556,1.6853,3,5
9,3,299.1868,452.3166,3,9.1111,1.6853,3,5
9,3,424.2761,365.2354,3,8.3333,1.6853,3,5
9,3,166.2225,447.0940,3,13.0000,1.6853,3,7
9,3,377.0208,432.0875,3,11.4444,1.6853,3,6
9,3,449.0178,348.1657,3,17.6667,1.6853,3,11
9,3,193.4596,461.1035,3,28.0000,1.6853,3,19
9,3,402.3006,413.4464,3,15.1111,1.6853,3,11
9,3,351.3721,448.2519,3,11.0000,1.6853,3,8
9,3,273.3271,470.0697,3,11.6667,1.6853,3,7
9,3,427.0939,396.3028,3,6.7778,1.6853,3,5
9,3,327.2540,465.1720,3,5.4444,1.6853,3,4
9,3,221.2026,474.2330,3,8.5556,1.6853,3,5
9,3,452.0173,378.2792,3,8.4444,1.6853,3,5
9,3,249.0611,487.2412,3,11.5556,1.6853,3,7
9,3,302.0838,483.1508,3,8.1111,1.6853,3,5
9,3,404.2992,443.2201,3,9.8889,1.6853,3,7
9,3,380.0809,462.0809,3,7.5556,1.6853,3,6
9,3,429.2801,426.4568,3,11.8889,1.6853,3,9
9,3,354.1823,479.0008,3,16.8889,1.6853,3,10
9,3,276.3355,500.1266,3,11.4444,1.6853,3,8
9,3,329.1936,496.0588,3,9.2222,1.6853,3,5
10,3,256.1882,256.1331,3,197.0000,1.5872,3,190
10,3,281.4807,239.0981,3,160.1111,1.5872,3,126
10,3,229.4132,242.2567,3,184.6667,1.5872,3,140
10,3,284.1597,268.4213,3,198.5556,1.5872,3,158
10,3,231.4507,273.5140,3,134.8889,1.5872,3,103
10,3,254.4476,225.2956,3,82.6667,1.5872,3,68
10,3,259.3956,287.0028,3,155.4444,1.5872,3,113
10,3,203.4782,260.0329,3,210.6667,1.5872,3,171
10,3,308.3762,252.1578,3,198.2222,1.5872,3,156
10,3,279.3847,209.0872,3,207.6667,1.5872,3,161
10,3,227.3781,212.3278,3,68.8889,1.5872,3,56
10,3,287.0707,299.3273,3,180.4444,1.5872,3,135
10,3,233.4889,305.1843,3,204.7778,1.5872,3,166
10,3,262.2546,316.4265,3,90.8889,1.5872,3,73
10,3,202.4799,229.2211,3,78.5556,1.5872,3,64
10,3,206.3606,290.3901,3,99.0000,1.5872,3,80
10,3,311.4891,282.2870,3,86.1111,1.5872,3,73
10,3,252.1615,195.2079,3,27.4444,1.5872,3,21
10,3,307.0904,221.5821,3,174.0000,1.5872,3,125
10,3,177.2168,246.2491,3,85.2222,1.5872,3,63
10,3,179.1481,277.2736,3,88.4444,1.5872,3,62
10,3,199.2140,198.4047,3,10.6667,1.5872,3,8
10,3,304.1689,192.1762,3,80.3333,1.5872,3,57
10,3,336.3232,265.2536,3,67.2222,1.5872,3,54
10,3,314.2456,312.3428,3,74.1111,1.5872,3,56
10,3,277.0964,178.1464,3,12.8889,1.5872,3,11
10,3,289.5129,330.1158,3,79.7778,1.5872,3,53
10,3,209.0444,322.0342,3,68.3333,1.5872,3,48
10,3,334.3545,234.5336,3,134.1111,1.5872,3,99
10,3,224.2517,181.3307,3,9.1111,1.5872,3,7
10,3,236.3270,334.4650,3,47.3333,1.5872,3,39
10,3,174.3674,216.2133,3,11.8889,1.5872,3,9
10,3,331.4725,204.4849,3,126.3333,1.5872,3,109
10,3,181.3230,308.1339,3,83.8889,1.5872,3,61
10,3,339.3564,295.4857,3,100.4444,1.5872,3,84
10,3,250.0058,164.1769,3,9.2222,1.5872,3,6
10,3,264.4344,348.0370,3,117.8889,1.5872,3,83
10,3,152.1948,263.4906,3,65.8889,1.5872,3,49
10,3,361.0653,248.2830,3,102.4444,1.5872,3,74
10,3,302.0585,161.1448,3,17.1111,1.5872,3,12
10,3,211.2052,352.3954,3,108.3333,1.5872,3,81
10,3,317.1698,343.2171,3,70.5556,1.5872,3,50
10,3,150.2235,233.0670,3,7.2222,1.5872,3,5
10,3,154.1055,294.2486,3,91.1111,1.5872,3,61
10,3,341.4814,325.4538,3,44.5556,1.5872,3,37
10,3,359.1154,218.0136,3,62.6667,1.5872,3,44
10,3,183.4444,338.2142,3,38.5556,1.5872,3,30
10,3,329.2876,174.0752,3,12.6667,1.5872,3,9
10,3,292.0849,360.4158,3,37.4444,1.5872,3,28
10,3,239.1620,365.2597,3,42.0000,1.5872,3,33
10,3,363.4932,279.0291,3,28.3333,1.5872,3,22
10,3,356.1996,188.0798,3,37.3333,1.5872,3,26
10,3,156.2871,325.1918,3,70.8889,1.5872,3,54
10,3,366.4505,309.0872,3,48.4444,1.5872,3,38
10,3,267.0540,378.2142,3,45.6667,1.5872,3,33
10,3,386.3561,230.4982,3,38.3333,1.5872,3,33
10,3,214.2959,382.1198,3,30.0000,1.5872,3,23
10,3,186.4141,369.2329,3,25.1111,1.5872,3,20
10,3,389.2036,261.2372,3,38.4444,1.5872,3,26
10,3,319.1330,374.1712,3,36.6667,1.5872,3,27
10,3,344.1775,357.1471,3,25.8889,1.5872,3,18
10,3,130.1807,311.3039,3,78.5556,1.5872,3,53
10,3,383.3414,201.0272,3,42.1111,1.5872,3,32
10,3,159.2735,355.3710,3,36.1111,1.5872,3,28
10,3,241.5068,395.2074,3,31.2222,1.5872,3,21
10,3,369.3335,339.4055,3,27.8889,1.5872,3,20
10,3,294.3246,390.4410,3,40.6667,1.5872,3,33
10,3,391.4142,291.2241,3,27.4444,1.5872,3,22
10,3,131.3856,342.2759,3,76.5556,1.5872,3,54
10,3,269.0388,408.4386,3,40.3333,1.5872,3,29
10,3,394.1963,322.0581,3,32.7778,1.5872,3,24
10,3,190.0049,398.4992,3,36.6667,1.5872,3,26
10,3,414.4214,244.2147,3,33.4444,1.5872,3,26
10,3,410.3927,213.3102,3,9.3333,1.5872,3,10
10,3,347.1378,388.0238,3,33.3333,1.5872,3,21
10,3,216.4626,412.4277,3,25.5556,1.5872,3,22
10,3,416.0980,274.1674,3,37.5556,1.5872,3,25
10,3,161.2410,386.2237,3,35.7778,1.5872,3,24
10,3,322.1301,404.1849,3,11.3333,1.5872,3,9
10,3,372.1401,369.3433,3,19.5556,1.5872,3,14
10,3,134.2139,372.4217,3,46.4444,1.5872,3,32
10,3,396.3746,352.4378,3,24.3333,1.5872,3,19
10,3,419.0794,305.1726,3,44.2222,1.5872,3,29
10,3,243.2564,426.3648,3,20.0000,1.5872,3,16
10,3,231.4933,87.1375,3,27.5556,1.5872,3,20
10,3,296.3517,422.3836,3,18.1111,1.5872,3,15
10,3,285.0013,83.1658,3,22.1111,1.5872,3,15
10,3,153.1053,108.2867,3,6.1111,1.5872,3,5
10,3,179.1636,92.2780,3,7.3333,1.5872,3,6
10,3,439.3450,257.1915,3,15.5556,1.5872,3,11
10,3,272.0724,438.2720,3,7.0000,1.5872,3,6
10,3,422.3378,335.2081,3,16.5556,1.5872,3,12
10,3,256.3159,71.2040,3,7.1111,1.5872,3,6
10,3,81.1755,195.2221,3,9.6667,1.5872,3,6
10,3,191.0878,430.3499,3,15.1111,1.5872,3,12
10,3,163.2877,417.0354,3,19.8889,1.5872,3,13
10,3,374.1906,400.1774,3,11.8889,1.5872,3,8
10,3,349.1196,417.3555,3,14.4444,1.5872,3,9
10,3,137.1157,402.3854,3,11.4444,1.5872,3,8
10,3,219.2376,443.0568,3,12.7778,1.5872,3,9
10,3,443.4258,287.4162,3,17.5556,1.5872,3,12
10,3,399.2221,383.2102,3,9.2222,1.5872,3,5
10,3,324.0487,435.1128,3,9.0000,1.5872,3,6
10,3,61.2340,274.1897,3,13.3333,1.5872,3,8
10,3,58.1528,243.1192,3,6.5556,1.5872,3,4
10,3,446.2831,318.1635,3,14.4444,1.5872,3,10
10,3,246.1250,456.2981,3,8.3333,1.5872,3,6
10,3,424.2688,365.2527,3,8.2222,1.5872,3,4
10,3,299.1590,452.2986,3,9.0000,1.5872,3,5
10,3,166.2341,447.0684,3,12.4444,1.5872,3,7
10,3,377.0127,432.0720,3,11.2222,1.5872,3,6
10,3,449.0253,348.1498,3,17.2222,1.5872,3,10
10,3,351.3784,448.2355,3,10.7778,1.5872,3,8
10,3,193.4464,461.1310,3,27.4444,1.5872,3,19
10,3,273.3327,470.0669,3,11.2222,1.5872,3,7
10,3,402.2805,413.4253,3,14.6667,1.5872,3,10
10,3,221.1976,474.2452,3,8.5556,1.5872,3,5
10,3,427.1716,397.0174,3,7.7778,1.5872,3,5
10,3,327.2639,465.1605,3,5.4444,1.5872,3,4
10,3,452.0160,378.2146,3,7.6667,1.5872,3,5
10,3,249.0726,487.2055,3,11.2222,1.5872,3,7
10,3,302.0608,483.0939,3,8.1111,1.5872,3,5
10,3,405.0042,443.1878,3,11.5556,1.5872,3,6
10,3,380.1128,462.1051,3,7.2222,1.5872,3,6
10,3,429.2833,426.3992,3,11.7778,1.5872,3,8
10,3,354.1806,478.4287,3,15.3333,1.5872,3,10
10,3,276.2895,500.1023,3,10.1111,1.5872,3,7
10,3,329.1936,496.0588,3,9.2222,1.5872,3,5
1,4,256.1889,256.1329,3,197.0000,1.4517,3,190
1,4,281.4820,239.0994,3,160.1111,1.4517,3,126
1,4,229.4132,242.2568,3,184.6667,1.4517,3,140
1,4,284.1591,268.4228,3,198.4444,1.4517,3,158
1,4,231.4505,273.5165,3,134.8889,1.4517,3,103
1,4,254.4488,225.3010,3,82.5556,1.4517,3,68
1,4,259.3949,287.0026,3,155.4444,1.4517,3,113
1,4,203.4791,260.0322,3,210.5556,1.4517,3,171
1,4,308.3768,252.1587,3,198.1111,1.4517,3,156
1,4,279.3853,209.0874,3,207.5556,1.4517,3,161
1,4,227.3778,212.3263,3,68.7778,1.4517,3,56
1,4,287.0726,299.3285,3,180.4444,1.4517,3,136
1,4,233.4898,305.1841,3,204.7778,1.4517,3,166
1,4,262.2542,316.4257,3,90.8889,1.4517,3,73
1,4,202.4786,229.2233,3,78.5556,1.4517,3,64
1,4,206.3580,290.3897,3,98.7778,1.4517,3,80
1,4,311.4885,282.2912,3,85.8889,1.4517,3,73
1,4,252.1618,195.2059,3,27.4444,1.4517,3,21
1,4,307.0913,221.5826,3,174.0000,1.4517,3,125
1,4,177.2176,246.2493,3,85.1111,1.4517,3,62
1,4,179.1500,277.2774,3,88.4444,1.4517,3,62
1,4,199.2246,198.4004,3,10.5556,1.4517,3,8
1,4,304.1664,192.1731,3,80.3333,1.4517,3,57
1,4,336.3241,265.2549,3,67.1111,1.4517,3,53
1,4,314.2450,312.3445,3,74.0000,1.4517,3,56
1,4,277.0831,178.1538,3,12.6667,1.4517,3,11
1,4,289.5122,330.1160,3,79.7778,1.4517,3,53
1,4,209.0406,322.0339,3,68.3333,1.4517,3,48
1,4,334.3540,234.5326,3,134.0000,1.4517,3,99
1,4,236.3286,334.4716,3,47.0000,1.4517,3,39
1,4,224.2472,181.3405,3,9.1111,1.4517,3,7
1,4,174.3657,216.2132,3,11.8889,1.4517,3,9
1,4,181.3281,308.1332,3,83.6667,1.4517,3,61
1,4,339.3590,295.4845,3,100.4444,1.4517,3,84
1,4,331.4741,204.4850,3,126.1111,1.4517,3,108
1,4,250.0157,164.1850,3,8.8889,1.4517,3,6
1,4,264.4344,348.0359,3,117.8889,1.4517,3,83
1,4,152.1942,263.4926,3,65.8889,1.4517,3,49
1,4,361.0655,248.2839,3,102.4444,1.4517,3,74
1,4,302.0493,161.1408,3,17.0000,1.4517,3,12
1,4,211.2039,352.4022,3,108.0000,1.4517,3,80
1,4,317.1712,343.2105,3,70.5556,1.4517,3,50
1,4,150.2074,233.0540,3,7.2222,1.4517,3,5
1,4,154.1040,294.2475,3,91.1111,1.4517,3,61
1,4,341.4888,325.4584,3,44.4444,1.4517,3,37
1,4,359.1188,218.0167,3,62.6667,1.4517,3,44
1,4,183.4402,338.2104,3,38.2222,1.4517,3,30
1,4,329.3084,174.0575,3,12.6667,1.4517,3,9
1,4,292.0976,360.4163,3,37.3333,1.4517,3,28
1,4,239.1634,365.2565,3,42.0000,1.4517,3,33
1,4,363.5093,279.0297,3,30.7778,1.4517,3,22
1,4,356.1956,188.0761,3,37.2222,1.4517,3,26
1,4,156.2870,325.1913,3,70.7778,1.4517,3,54
1,4,366.4576,309.0951,3,48.3333,1.4517,3,37
1,4,267.0497,378.2197,3,45.6667,1.4517,3,33
1,4,386.3565,230.4952,3,38.2222,1.4517,3,32
1,4,214.2991,382.1266,3,30.0000,1.4517,3,23
1,4,186.4157,369.2330,3,25.1111,1.4517,3,20
1,4,389.1981,261.2317,3,38.4444,1.4517,3,26
1,4,319.1440,374.1646,3,36.6667,1.4517,3,27
1,4,344.1772,357.1435,3,25.8889,1.4517,3,18
1,4,130.1784,311.3003,3,78.4444,1.4517,3,53
1,4,383.3466,201.0285,3,42.0000,1.4517,3,32
1,4,159.2678,355.3774,3,36.1111,1.4517,3,28
1,4,241.5121,395.2161,3,31.2222,1.4517,3,21
1,4,294.3214,390.4408,3,40.2222,1.4517,3,33
1,4,391.4196,291.2335,3,27.4444,1.4517,3,22
1,4,369.3225,339.4139,3,27.8889,1.4517,3,20
1,4,131.3845,342.2741,3,76.4444,1.4517,3,54
1,4,269.0372,408.4424,3,40.3333,1.4517,3,29
1,4,394.1939,322.0466,3,32.7778,1.4517,3,24
1,4,190.0049,398.4992,3,36.6667,1.4517,3,26
1,4,414.4227,244.2163,3,33.3333,1.4517,3,26
1,4,410.3857,213.3218,3,9.3333,1.4517,3,10
1,4,347.1180,388.0184,3,33.3333,1.4517,3,22
1,4,216.4651,412.4251,3,25.5556,1.4517,3,22
1,4,416.1099,274.1732,3,37.3333,1.4517,3,25
1,4,161.2351,386.2241,3,35.7778,1.4517,3,24
1,4,322.1110,404.1799,3,11.3333,1.4517,3,9
1,4,372.1510,369.3335,3,19.3333,1.4517,3,14
1,4,134.2069,372.4274,3,46.3333,1.4517,3,32
1,4,396.3814,352.4304,3,24.1111,1.4517,3,19
1,4,419.0694,305.1589,3,44.2222,1.4517,3,29
1,4,243.2641,426.3582,3,20.0000,1.4517,3,16
1,4,231.4990,87.1397,3,27.5556,1.4517,3,20
1,4,296.3573,422.3979,3,18.1111,1.4517,3,15
1,4,284.5026,83.1789,3,22.0000,1.4517,3,14
1,4,153.1558,109.0339,3,6.2222,1.4517,3,5
1,4,179.1713,92.2413,3,7.3333,1.4517,3,6
1,4,439.3796,257.1957,3,14.8889,1.4517,3,11
1,4,272.0724,438.2720,3,7.0000,1.4517,3,6
1,4,422.3366,335.1634,3,16.2222,1.4517,3,12
1,4,256.3333,71.2019,3,7.1111,1.4517,3,6
1,4,81.1524,195.2198,3,9.6667,1.4517,3,6
1,4,163.2998,417.0388,3,19.4444,1.4517,3,14
1,4,349.0977,417.3648,3,13.7778,1.4517,3,10
1,4,374.1622,400.1564,3,11.5556,1.4517,3,8
1,4,191.0831,430.3453,3,14.7778,1.4517,3,11
1,4,137.1239,402.3848,3,10.8889,1.4517,3,8
1,4,219.2525,443.0627,3,12.5556,1.4517,3,8
1,4,443.4079,287.4149,3,17.2222,1.4517,3,12
1,4,399.2225,383.1866,3,9.0000,1.4517,3,5
1,4,324.0839,435.1040,3,9.0000,1.4517,3,6
1,4,61.2336,274.1963,3,13.2222,1.4517,3,8
1,4,446.2906,318.1721,3,13.7778,1.4517,3,10
1,4,246.1361,456.2880,3,8.3333,1.4517,3,6
1,4,424.2342,365.2068,3,8.2222,1.4517,3,4
1,4,299.1651,452.3083,3,8.7778,1.4517,3,5
1,4,166.2800,447.0420,3,12.1111,1.4517,3,7
